"chart_position.x","chart_date.x","song","artist","instance.x","time_on_chart.x","consecutive_weeks.x","previous_week.x","peak_position.x","worst_position.x","year.x","month.x","week.x","chart_position.y","chart_date.y","instance.y","time_on_chart.y","consecutive_weeks.y","previous_week.y","peak_position.y","worst_position.y","year.y","month.y","week.y","spotify_song_id","spotify_artist_id","genres","main_genres"
95,1976-06-19,"December, 1963 (Oh, What a Night)","The 4 Seasons",1,26,25,95,1,95,1976,6,25,25,1976-05-08,1,20,19,16,1,85,1976,5,19,"1hQFF33xi8ruavZNyovtUN","6mcrZQmgzFGRWf7C0SObou","adult standards, bubblegum pop, doo-wop, lounge, northern soul, rock-and-roll, rockabilly","classic_folk, pop, r&b_reggae, soul_funk, rock"
98,1976-06-26,"December, 1963 (Oh, What a Night)","The 4 Seasons",1,27,26,95,1,98,1976,6,26,25,1976-05-08,1,20,19,16,1,85,1976,5,19,"1hQFF33xi8ruavZNyovtUN","6mcrZQmgzFGRWf7C0SObou","adult standards, bubblegum pop, doo-wop, lounge, northern soul, rock-and-roll, rockabilly","classic_folk, pop, r&b_reggae, soul_funk, rock"
99,1976-07-03,"Boogie Fever","The Sylvers",1,21,20,49,1,99,1976,7,27,99,1976-07-03,1,21,20,49,1,99,1976,7,27,"3FZB0xezeoc1ddx72eg7iF","0efkWb9xKhT6H0E7kgSjFK","classic soul, disco","soul_funk, pop, electronic_dance"
21,1976-07-10,"Love Hangover","Diana Ross",1,15,14,18,1,78,1976,7,28,21,1976-07-10,1,15,14,18,1,78,1976,7,28,"4UqPeeSyRt59KZmC0aA2Ni","3MdG05syQeRYPPcClLaUGl","adult standards, disco, motown, quiet storm, soft rock, soul","classic_folk, pop, soul_funk, electronic_dance, r&b_reggae, rock"
40,1976-07-17,"Love Hangover","Diana Ross",1,16,15,21,1,78,1976,7,29,21,1976-07-10,1,15,14,18,1,78,1976,7,28,"4UqPeeSyRt59KZmC0aA2Ni","3MdG05syQeRYPPcClLaUGl","adult standards, disco, motown, quiet storm, soft rock, soul","classic_folk, pop, soul_funk, electronic_dance, r&b_reggae, rock"
64,1976-07-24,"Love Hangover","Diana Ross",1,17,16,40,1,78,1976,7,30,21,1976-07-10,1,15,14,18,1,78,1976,7,28,"4UqPeeSyRt59KZmC0aA2Ni","3MdG05syQeRYPPcClLaUGl","adult standards, disco, motown, quiet storm, soft rock, soul","classic_folk, pop, soul_funk, electronic_dance, r&b_reggae, rock"
100,1976-07-31,"Love Hangover","Diana Ross",1,18,17,64,1,100,1976,7,31,21,1976-07-10,1,15,14,18,1,78,1976,7,28,"4UqPeeSyRt59KZmC0aA2Ni","3MdG05syQeRYPPcClLaUGl","adult standards, disco, motown, quiet storm, soft rock, soul","classic_folk, pop, soul_funk, electronic_dance, r&b_reggae, rock"
57,1976-08-07,"Ode To Billie Joe","Bobbie Gentry",2,18,3,67,1,88,1976,8,32,3,1967-10-07,1,10,9,2,1,71,1967,10,40,"4FdDorlbJTVHcH3djLbIfn","4E9w0bms6HcEppFlWjeW2d",NA,""
54,1976-08-14,"Ode To Billie Joe","Bobbie Gentry",2,19,4,57,1,88,1976,8,33,3,1967-10-07,1,10,9,2,1,71,1967,10,40,"4FdDorlbJTVHcH3djLbIfn","4E9w0bms6HcEppFlWjeW2d",NA,""
58,1976-08-21,"Ode To Billie Joe","Bobbie Gentry",2,20,5,54,1,88,1976,8,34,3,1967-10-07,1,10,9,2,1,71,1967,10,40,"4FdDorlbJTVHcH3djLbIfn","4E9w0bms6HcEppFlWjeW2d",NA,""
11,1976-08-28,"Kiss And Say Goodbye","The Manhattans",1,20,19,8,1,99,1976,8,35,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
24,1976-09-04,"Kiss And Say Goodbye","The Manhattans",1,21,20,11,1,99,1976,9,36,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
34,1976-09-11,"Kiss And Say Goodbye","The Manhattans",1,22,21,24,1,99,1976,9,37,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
34,1976-09-18,"Kiss And Say Goodbye","The Manhattans",1,23,22,34,1,99,1976,9,38,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
48,1976-09-25,"Kiss And Say Goodbye","The Manhattans",1,24,23,34,1,99,1976,9,39,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
76,1976-10-02,"Kiss And Say Goodbye","The Manhattans",1,25,24,48,1,99,1976,10,40,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
96,1976-10-09,"Kiss And Say Goodbye","The Manhattans",1,26,25,76,1,99,1976,10,41,11,1976-08-28,1,20,19,8,1,99,1976,8,35,"0rHiGIRASJq8snJGFJMpnI","1DpIDwg8FGD50N9Tfunfsf","classic soul, disco, funk, motown, philly soul, quiet storm, soul","soul_funk, pop, electronic_dance, r&b_reggae"
2,1976-10-16,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,21,20,1,1,80,1976,10,42,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
3,1976-10-23,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,22,21,2,1,80,1976,10,43,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
5,1976-10-30,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,23,22,3,1,80,1976,10,44,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
19,1976-11-06,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,24,23,5,1,80,1976,11,45,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
21,1976-11-13,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,25,24,19,1,80,1976,11,46,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
34,1976-11-20,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,26,25,21,1,80,1976,11,47,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
36,1976-11-27,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,27,26,34,1,80,1976,11,48,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
95,1976-12-04,"A Fifth Of Beethoven","Walter Murphy & The Big Apple Band",1,28,27,36,1,95,1976,12,49,2,1976-10-16,1,21,20,1,1,80,1976,10,42,"2CDNjonGoGIrfGzAdhbOAF","73JBR5s2PVvUjGu6tIqjqx","hammond organ","jazz_blues"
23,1976-12-11,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,18,17,13,1,89,1976,12,50,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
27,1976-12-18,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,19,18,23,1,89,1976,12,51,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
48,1976-12-25,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,20,19,27,1,89,1976,12,52,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
48,1977-01-01,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,21,20,48,1,89,1977,1,1,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
74,1977-01-08,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,22,21,48,1,89,1977,1,2,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
89,1977-01-15,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,23,22,74,1,89,1977,1,3,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
94,1977-01-22,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,24,23,89,1,94,1977,1,4,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
98,1977-01-29,"Disco Duck (Part I)","Rick Dees & His Cast Of Idiots",1,25,24,94,1,98,1977,1,5,23,1976-12-11,1,18,17,13,1,89,1976,12,50,"228zFuZa0mLINFkwiJlMSu","1NXHmX8Ce3PgDrEixLWBSS",NA,""
23,1977-02-05,"You Don't Have To Be A Star (To Be In My Show)","Marilyn McCoo & Billy Davis, Jr.",1,22,21,18,1,90,1977,2,6,23,1977-02-05,1,22,21,18,1,90,1977,2,6,"2JurHS80N98Yt3CdIBYz9M","7EtMpozS5ZnYNGscQDol17",NA,""
26,1977-02-12,"You Don't Have To Be A Star (To Be In My Show)","Marilyn McCoo & Billy Davis, Jr.",1,23,22,23,1,90,1977,2,7,23,1977-02-05,1,22,21,18,1,90,1977,2,6,"2JurHS80N98Yt3CdIBYz9M","7EtMpozS5ZnYNGscQDol17",NA,""
29,1977-02-19,"You Don't Have To Be A Star (To Be In My Show)","Marilyn McCoo & Billy Davis, Jr.",1,24,23,26,1,90,1977,2,8,23,1977-02-05,1,22,21,18,1,90,1977,2,6,"2JurHS80N98Yt3CdIBYz9M","7EtMpozS5ZnYNGscQDol17",NA,""
45,1977-02-26,"You Don't Have To Be A Star (To Be In My Show)","Marilyn McCoo & Billy Davis, Jr.",1,25,24,29,1,90,1977,2,9,23,1977-02-05,1,22,21,18,1,90,1977,2,6,"2JurHS80N98Yt3CdIBYz9M","7EtMpozS5ZnYNGscQDol17",NA,""
58,1977-03-05,"You Don't Have To Be A Star (To Be In My Show)","Marilyn McCoo & Billy Davis, Jr.",1,26,25,45,1,90,1977,3,10,23,1977-02-05,1,22,21,18,1,90,1977,2,6,"2JurHS80N98Yt3CdIBYz9M","7EtMpozS5ZnYNGscQDol17",NA,""
38,1977-03-12,"Car Wash","Rose Royce",1,21,20,19,1,86,1977,3,11,38,1977-03-12,1,21,20,19,1,86,1977,3,11,"2pbWkjtGtjkzBdZ95GFINm","1OxJzMLmR9l5zPLap9OxuO","classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul","soul_funk, pop, electronic_dance, r&b_reggae"
53,1977-03-19,"Car Wash","Rose Royce",1,22,21,38,1,86,1977,3,12,38,1977-03-12,1,21,20,19,1,86,1977,3,11,"2pbWkjtGtjkzBdZ95GFINm","1OxJzMLmR9l5zPLap9OxuO","classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul","soul_funk, pop, electronic_dance, r&b_reggae"
99,1977-03-26,"Car Wash","Rose Royce",1,23,22,53,1,99,1977,3,13,38,1977-03-12,1,21,20,19,1,86,1977,3,11,"2pbWkjtGtjkzBdZ95GFINm","1OxJzMLmR9l5zPLap9OxuO","classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul","soul_funk, pop, electronic_dance, r&b_reggae"
50,1977-04-02,"Blinded By The Light","Manfred Mann's Earth Band",1,20,19,29,1,95,1977,4,14,50,1977-04-02,1,20,19,29,1,95,1977,4,14,"7kNNylJ1kswWbHeRM6UDuE","2utNxkLhreF1oIfO8kQT3q","album rock, art rock, blues rock, british blues, classic rock, folk rock, hard rock, heartland rock, mellow gold, progressive rock, soft rock, symphonic rock","rock, jazz_blues, world_regional, classic_folk, indie_alt"
33,1977-04-09,"Torn Between Two Lovers","Mary Macgregor",1,21,20,16,1,87,1977,4,15,33,1977-04-09,1,21,20,16,1,87,1977,4,15,"0uSrLvAGZPVkO2DgCj6DfC","6GlDsAkQHOmNgtUZdJ4Amq",NA,""
56,1977-04-16,"Torn Between Two Lovers","Mary Macgregor",1,22,21,33,1,87,1977,4,16,33,1977-04-09,1,21,20,16,1,87,1977,4,15,"0uSrLvAGZPVkO2DgCj6DfC","6GlDsAkQHOmNgtUZdJ4Amq",NA,""
18,1977-04-23,"Dancing Queen","ABBA",1,20,19,6,1,86,1977,4,17,18,1977-04-23,1,20,19,6,1,86,1977,4,17,"0GjEhVFGZW8afUYGChu3Rr","0LcJLqbBmaGUft1e9Mm8HV","europop, swedish pop","pop, world_regional"
27,1977-04-30,"Dancing Queen","ABBA",1,21,20,18,1,86,1977,4,18,18,1977-04-23,1,20,19,6,1,86,1977,4,17,"0GjEhVFGZW8afUYGChu3Rr","0LcJLqbBmaGUft1e9Mm8HV","europop, swedish pop","pop, world_regional"
45,1977-05-07,"Dancing Queen","ABBA",1,22,21,27,1,86,1977,5,19,18,1977-04-23,1,20,19,6,1,86,1977,4,17,"0GjEhVFGZW8afUYGChu3Rr","0LcJLqbBmaGUft1e9Mm8HV","europop, swedish pop","pop, world_regional"
57,1977-05-14,"Evergreen (Love Theme From ""A Star Is Born"")","Barbra Streisand",1,23,22,31,1,72,1977,5,20,57,1977-05-14,1,23,22,31,1,72,1977,5,20,"2IcqY68BxP1ONPi3ME6aje","7jmTilWYlKOuavFfmQAcu6","adult standards, operatic pop, soft rock","classic_folk, pop, rock"
83,1977-05-21,"Evergreen (Love Theme From ""A Star Is Born"")","Barbra Streisand",1,24,23,57,1,83,1977,5,21,57,1977-05-14,1,23,22,31,1,72,1977,5,20,"2IcqY68BxP1ONPi3ME6aje","7jmTilWYlKOuavFfmQAcu6","adult standards, operatic pop, soft rock","classic_folk, pop, rock"
87,1977-05-28,"Evergreen (Love Theme From ""A Star Is Born"")","Barbra Streisand",1,25,24,83,1,87,1977,5,22,57,1977-05-14,1,23,22,31,1,72,1977,5,20,"2IcqY68BxP1ONPi3ME6aje","7jmTilWYlKOuavFfmQAcu6","adult standards, operatic pop, soft rock","classic_folk, pop, rock"
100,1977-06-04,"Rich Girl","Daryl Hall John Oates",1,20,19,77,1,100,1977,6,23,100,1977-06-04,1,20,19,77,1,100,1977,6,23,"0qRR9d89hIS0MHRkQ0ejxX","77tT1kLj6mCWtFNqiOmP9H","album rock, classic rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock, yacht rock","rock, indie_alt, other"
32,1977-06-11,"Southern Nights","Glen Campbell",1,18,17,18,1,96,1977,6,24,32,1977-06-11,1,18,17,18,1,96,1977,6,24,"7kv7zBjMtVf0eIJle2VZxn","59hLmB5DrdihCYtNeFeW1U","adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock","classic_folk, country, world_regional, pop, rock, indie_alt, other"
53,1977-06-18,"Southern Nights","Glen Campbell",1,19,18,32,1,96,1977,6,25,32,1977-06-11,1,18,17,18,1,96,1977,6,24,"7kv7zBjMtVf0eIJle2VZxn","59hLmB5DrdihCYtNeFeW1U","adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock","classic_folk, country, world_regional, pop, rock, indie_alt, other"
96,1977-06-25,"Southern Nights","Glen Campbell",1,20,19,53,1,96,1977,6,26,32,1977-06-11,1,18,17,18,1,96,1977,6,24,"7kv7zBjMtVf0eIJle2VZxn","59hLmB5DrdihCYtNeFeW1U","adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock","classic_folk, country, world_regional, pop, rock, indie_alt, other"
96,1977-07-02,"Southern Nights","Glen Campbell",1,21,20,96,1,96,1977,7,27,32,1977-06-11,1,18,17,18,1,96,1977,6,24,"7kv7zBjMtVf0eIJle2VZxn","59hLmB5DrdihCYtNeFeW1U","adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock","classic_folk, country, world_regional, pop, rock, indie_alt, other"
29,1977-07-09,"I'm Your Boogie Man","KC And The Sunshine Band",1,20,19,29,1,84,1977,7,28,29,1977-07-09,1,20,19,29,1,84,1977,7,28,"6mjlbRIgMTf2nqY0kq1rOJ","3mQBpAOMWYqAZyxtyeo4Lo","disco, mellow gold, new wave pop, soft rock, soul","pop, soul_funk, electronic_dance, indie_alt, rock"
38,1977-07-16,"I'm Your Boogie Man","KC And The Sunshine Band",1,21,20,29,1,84,1977,7,29,29,1977-07-09,1,20,19,29,1,84,1977,7,28,"6mjlbRIgMTf2nqY0kq1rOJ","3mQBpAOMWYqAZyxtyeo4Lo","disco, mellow gold, new wave pop, soft rock, soul","pop, soul_funk, electronic_dance, indie_alt, rock"
58,1977-07-23,"I'm Your Boogie Man","KC And The Sunshine Band",1,22,21,38,1,84,1977,7,30,29,1977-07-09,1,20,19,29,1,84,1977,7,28,"6mjlbRIgMTf2nqY0kq1rOJ","3mQBpAOMWYqAZyxtyeo4Lo","disco, mellow gold, new wave pop, soft rock, soul","pop, soul_funk, electronic_dance, indie_alt, rock"
80,1977-07-30,"I'm Your Boogie Man","KC And The Sunshine Band",1,23,22,58,1,84,1977,7,31,29,1977-07-09,1,20,19,29,1,84,1977,7,28,"6mjlbRIgMTf2nqY0kq1rOJ","3mQBpAOMWYqAZyxtyeo4Lo","disco, mellow gold, new wave pop, soft rock, soul","pop, soul_funk, electronic_dance, indie_alt, rock"
14,1977-08-06,"Undercover Angel","Alan O'Day",1,19,18,15,1,98,1977,8,32,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
17,1977-08-13,"Undercover Angel","Alan O'Day",1,20,19,14,1,98,1977,8,33,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
31,1977-08-20,"Undercover Angel","Alan O'Day",1,21,20,17,1,98,1977,8,34,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
31,1977-08-27,"Undercover Angel","Alan O'Day",1,22,21,31,1,98,1977,8,35,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
43,1977-09-03,"Undercover Angel","Alan O'Day",1,23,22,31,1,98,1977,9,36,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
60,1977-09-10,"Undercover Angel","Alan O'Day",1,24,23,43,1,98,1977,9,37,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
99,1977-09-17,"Undercover Angel","Alan O'Day",1,25,24,60,1,99,1977,9,38,14,1977-08-06,1,19,18,15,1,98,1977,8,32,"1DgW5aYMFM5mAXh7OAoLQe","63f6RFsOlwDMnAuDwjB58Y",NA,""
6,1977-09-24,"I Just Want To Be Your Everything","Andy Gibb",1,23,22,1,1,88,1977,9,39,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
10,1977-10-01,"I Just Want To Be Your Everything","Andy Gibb",1,24,23,6,1,88,1977,10,40,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
10,1977-10-08,"I Just Want To Be Your Everything","Andy Gibb",1,25,24,10,1,88,1977,10,41,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
10,1977-10-15,"I Just Want To Be Your Everything","Andy Gibb",1,26,25,10,1,88,1977,10,42,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
15,1977-10-22,"I Just Want To Be Your Everything","Andy Gibb",1,27,26,10,1,88,1977,10,43,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
27,1977-10-29,"I Just Want To Be Your Everything","Andy Gibb",1,28,27,15,1,88,1977,10,44,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
48,1977-11-05,"I Just Want To Be Your Everything","Andy Gibb",1,29,28,27,1,88,1977,11,45,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
62,1977-11-12,"I Just Want To Be Your Everything","Andy Gibb",1,30,29,48,1,88,1977,11,46,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
97,1977-11-19,"I Just Want To Be Your Everything","Andy Gibb",1,31,30,62,1,97,1977,11,47,6,1977-09-24,1,23,22,1,1,88,1977,9,39,"5EdlwzcgIAYs2HGvOnczPN","4YPqbAiLzBg5DIfsgQZ8QK","disco, mellow gold, soft rock","pop, soul_funk, electronic_dance, indie_alt, rock"
52,1977-11-26,"I Honestly Love You","Olivia Newton-John",2,19,3,63,1,100,1977,11,48,52,1977-11-26,2,19,3,63,1,100,1977,11,48,"2kCIwSz0JoYQPrT4Ykr1MZ","4BoRxUdrcgbbq1rxJvvhg9","adult standards, australian dance, disco, mellow gold, soft rock","classic_folk, electronic_dance, world_regional, pop, soul_funk, indie_alt, rock"
48,1977-12-03,"I Honestly Love You","Olivia Newton-John",2,20,4,52,1,100,1977,12,49,52,1977-11-26,2,19,3,63,1,100,1977,11,48,"2kCIwSz0JoYQPrT4Ykr1MZ","4BoRxUdrcgbbq1rxJvvhg9","adult standards, australian dance, disco, mellow gold, soft rock","classic_folk, electronic_dance, world_regional, pop, soul_funk, indie_alt, rock"
66,1977-12-10,"I Honestly Love You","Olivia Newton-John",2,21,5,48,1,100,1977,12,50,52,1977-11-26,2,19,3,63,1,100,1977,11,48,"2kCIwSz0JoYQPrT4Ykr1MZ","4BoRxUdrcgbbq1rxJvvhg9","adult standards, australian dance, disco, mellow gold, soft rock","classic_folk, electronic_dance, world_regional, pop, soul_funk, indie_alt, rock"
69,1977-12-17,"I Honestly Love You","Olivia Newton-John",2,22,6,66,1,100,1977,12,51,52,1977-11-26,2,19,3,63,1,100,1977,11,48,"2kCIwSz0JoYQPrT4Ykr1MZ","4BoRxUdrcgbbq1rxJvvhg9","adult standards, australian dance, disco, mellow gold, soft rock","classic_folk, electronic_dance, world_regional, pop, soul_funk, indie_alt, rock"
69,1977-12-24,"I Honestly Love You","Olivia Newton-John",2,23,7,69,1,100,1977,12,52,52,1977-11-26,2,19,3,63,1,100,1977,11,48,"2kCIwSz0JoYQPrT4Ykr1MZ","4BoRxUdrcgbbq1rxJvvhg9","adult standards, australian dance, disco, mellow gold, soft rock","classic_folk, electronic_dance, world_regional, pop, soul_funk, indie_alt, rock"
69,1977-12-31,"I Honestly Love You","Olivia Newton-John",2,24,8,69,1,100,1977,12,53,52,1977-11-26,2,19,3,63,1,100,1977,11,48,"2kCIwSz0JoYQPrT4Ykr1MZ","4BoRxUdrcgbbq1rxJvvhg9","adult standards, australian dance, disco, mellow gold, soft rock","classic_folk, electronic_dance, world_regional, pop, soul_funk, indie_alt, rock"
6,1978-01-07,"You Light Up My Life","Debby Boone",1,19,18,2,1,71,1978,1,1,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
11,1978-01-14,"You Light Up My Life","Debby Boone",1,20,19,6,1,71,1978,1,2,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
22,1978-01-21,"You Light Up My Life","Debby Boone",1,21,20,11,1,71,1978,1,3,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
22,1978-01-28,"You Light Up My Life","Debby Boone",1,22,21,22,1,71,1978,1,4,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
32,1978-02-04,"You Light Up My Life","Debby Boone",1,23,22,22,1,71,1978,2,5,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
56,1978-02-11,"You Light Up My Life","Debby Boone",1,24,23,32,1,71,1978,2,6,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
96,1978-02-18,"You Light Up My Life","Debby Boone",1,25,24,56,1,96,1978,2,7,6,1978-01-07,1,19,18,2,1,71,1978,1,1,"3dFR132gzO8jxD57R2gid3","1UkHCANZmdkKyVNvTLMrcJ","bubblegum pop","pop"
