"chart_position","chart_date","song","artist","instance","time_on_chart","consecutive_weeks","previous_week","peak_position","worst_position","year","month","week","main_genres","spotify_song_id","spotify_artist_id","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","Genre_Pop","Genre_Rock","Genre_Country","Genre_JazzBlues","Genre_SoulFunk","Genre_HipHopRap","Genre_ElectronicDance","Genre_RnBReggae","Genre_ClassicFolk","Genre_WorldRegional","Genre_IndieAlt"
32,"1970-01-03","Wedding Bell Blues","The 5th Dimension",1,15,14,29,1,67,1970,1,1,"classic_folk, pop, soul_funk, electronic_dance, rock, indie_alt, r&b_reggae, other","0bzNvVatHKKtAudmRvar8J","1UUYAQ9LiRsZF0ZukQNWXM","adult standards, bubblegum pop, disco, folk rock, mellow gold, motown, singer-songwriter, soft rock, sunshine pop",0.482,0.674,9,-5.41,0,0.0321,0.548,0,0.135,0.617,118.048,1,1,0,0,1,0,1,1,1,0,1
16,"1970-01-10","Come Together/Something","The Beatles",1,13,12,12,1,23,1970,1,2,"rock, world_regional, r&b_reggae","46Ohd6gSvjgucrEgUakOlB","3WrFJ7ztbogyGnTHbHJFl2","british invasion, classic rock, merseybeat, psychedelic rock, rock",0.52,0.255,6,-11.251,1,0.0373,0.7,0.000174,0.0888,0.372,142.345,0,1,0,0,0,0,0,1,0,1,0
20,"1970-01-17","Come Together/Something","The Beatles",1,14,13,16,1,23,1970,1,3,"rock, world_regional, r&b_reggae","46Ohd6gSvjgucrEgUakOlB","3WrFJ7ztbogyGnTHbHJFl2","british invasion, classic rock, merseybeat, psychedelic rock, rock",0.52,0.255,6,-11.251,1,0.0373,0.7,0.000174,0.0888,0.372,142.345,0,1,0,0,0,0,0,1,0,1,0
22,"1970-01-24","Come Together/Something","The Beatles",1,15,14,20,1,23,1970,1,4,"rock, world_regional, r&b_reggae","46Ohd6gSvjgucrEgUakOlB","3WrFJ7ztbogyGnTHbHJFl2","british invasion, classic rock, merseybeat, psychedelic rock, rock",0.52,0.255,6,-11.251,1,0.0373,0.7,0.000174,0.0888,0.372,142.345,0,1,0,0,0,0,0,1,0,1,0
29,"1970-01-31","Come Together/Something","The Beatles",1,16,15,22,1,29,1970,1,5,"rock, world_regional, r&b_reggae","46Ohd6gSvjgucrEgUakOlB","3WrFJ7ztbogyGnTHbHJFl2","british invasion, classic rock, merseybeat, psychedelic rock, rock",0.52,0.255,6,-11.251,1,0.0373,0.7,0.000174,0.0888,0.372,142.345,0,1,0,0,0,0,0,1,0,1,0
12,"1970-02-07","Leaving On A Jet Plane","Peter, Paul & Mary",1,16,15,10,1,76,1970,2,6,"world_regional, classic_folk, rock, indie_alt, other","6ZSTinOwx5dKFYc6iYyGDn","6yrBBtqX2gKCHCrZOYBDrB","american folk revival, folk, folk rock, mellow gold, singer-songwriter, soft rock",0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,0,1,0,0,0,0,0,0,1,1,1
39,"1970-02-14","Leaving On A Jet Plane","Peter, Paul & Mary",1,17,16,12,1,76,1970,2,7,"world_regional, classic_folk, rock, indie_alt, other","6ZSTinOwx5dKFYc6iYyGDn","6yrBBtqX2gKCHCrZOYBDrB","american folk revival, folk, folk rock, mellow gold, singer-songwriter, soft rock",0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,0,1,0,0,0,0,0,0,1,1,1
7,"1970-02-21","Raindrops Keep Fallin' On My Head","B.J. Thomas",1,17,16,3,1,86,1970,2,8,"classic_folk, pop, country, rock, indie_alt","2s1Yh0AywJhLsKKZ9vM0tm","0uUNzXylqsZdmFDwdxaP1V","adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",0.598,0.484,5,-9.663,1,0.0718,0.861,0.018,0.114,0.513,109.321,1,1,1,0,0,0,0,0,1,0,1
8,"1970-02-28","Raindrops Keep Fallin' On My Head","B.J. Thomas",1,18,17,7,1,86,1970,2,9,"classic_folk, pop, country, rock, indie_alt","2s1Yh0AywJhLsKKZ9vM0tm","0uUNzXylqsZdmFDwdxaP1V","adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",0.598,0.484,5,-9.663,1,0.0718,0.861,0.018,0.114,0.513,109.321,1,1,1,0,0,0,0,0,1,0,1
9,"1970-03-07","Raindrops Keep Fallin' On My Head","B.J. Thomas",1,19,18,8,1,86,1970,3,10,"classic_folk, pop, country, rock, indie_alt","2s1Yh0AywJhLsKKZ9vM0tm","0uUNzXylqsZdmFDwdxaP1V","adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",0.598,0.484,5,-9.663,1,0.0718,0.861,0.018,0.114,0.513,109.321,1,1,1,0,0,0,0,0,1,0,1
14,"1970-03-14","Raindrops Keep Fallin' On My Head","B.J. Thomas",1,20,19,9,1,86,1970,3,11,"classic_folk, pop, country, rock, indie_alt","2s1Yh0AywJhLsKKZ9vM0tm","0uUNzXylqsZdmFDwdxaP1V","adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",0.598,0.484,5,-9.663,1,0.0718,0.861,0.018,0.114,0.513,109.321,1,1,1,0,0,0,0,0,1,0,1
27,"1970-03-21","Raindrops Keep Fallin' On My Head","B.J. Thomas",1,21,20,14,1,86,1970,3,12,"classic_folk, pop, country, rock, indie_alt","2s1Yh0AywJhLsKKZ9vM0tm","0uUNzXylqsZdmFDwdxaP1V","adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",0.598,0.484,5,-9.663,1,0.0718,0.861,0.018,0.114,0.513,109.321,1,1,1,0,0,0,0,0,1,0,1
30,"1970-03-28","Raindrops Keep Fallin' On My Head","B.J. Thomas",1,22,21,27,1,86,1970,3,13,"classic_folk, pop, country, rock, indie_alt","2s1Yh0AywJhLsKKZ9vM0tm","0uUNzXylqsZdmFDwdxaP1V","adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",0.598,0.484,5,-9.663,1,0.0718,0.861,0.018,0.114,0.513,109.321,1,1,1,0,0,0,0,0,1,0,1
1,"1970-04-04","Bridge Over Troubled Water","Simon & Garfunkel",1,9,8,1,1,49,1970,4,14,"rock, classic_folk, other, indie_alt","6l8EbYRtQMgKOyc1gcDHF9","70cRZdQywnSFp9pnc2WTCE","classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,0,1,0,0,0,0,0,0,1,0,1
5,"1970-04-11","Bridge Over Troubled Water","Simon & Garfunkel",1,10,9,1,1,49,1970,4,15,"rock, classic_folk, other, indie_alt","6l8EbYRtQMgKOyc1gcDHF9","70cRZdQywnSFp9pnc2WTCE","classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,0,1,0,0,0,0,0,0,1,0,1
6,"1970-04-18","Bridge Over Troubled Water","Simon & Garfunkel",1,11,10,5,1,49,1970,4,16,"rock, classic_folk, other, indie_alt","6l8EbYRtQMgKOyc1gcDHF9","70cRZdQywnSFp9pnc2WTCE","classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,0,1,0,0,0,0,0,0,1,0,1
9,"1970-04-25","Bridge Over Troubled Water","Simon & Garfunkel",1,12,11,6,1,49,1970,4,17,"rock, classic_folk, other, indie_alt","6l8EbYRtQMgKOyc1gcDHF9","70cRZdQywnSFp9pnc2WTCE","classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,0,1,0,0,0,0,0,0,1,0,1
14,"1970-05-02","Bridge Over Troubled Water","Simon & Garfunkel",1,13,12,9,1,49,1970,5,18,"rock, classic_folk, other, indie_alt","6l8EbYRtQMgKOyc1gcDHF9","70cRZdQywnSFp9pnc2WTCE","classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,0,1,0,0,0,0,0,0,1,0,1
